,819-819,53039-819,76375-819,-1-819,819-0,53039-53039,-1-53039,271205-76375,76375-76375,76375-271205,347243-418676,347243-420827
188,0.04218617984002103,0.11736889023312727,0.5219131466319763,0.7999481047293474,0.04218617984002103,0.11736889023312727,0.7999481047293474,0.4987351321502533,0.5219131466319763,0.5219131466319763,0.0,0.0
189,0.030251314983044765,0.11774356523644787,0.534384170028931,0.79995069949288,0.030251314983044765,0.11774356523644787,0.79995069949288,0.5081729633287116,0.534384170028931,0.534384170028931,0.0,0.0
190,0.03243130407986576,0.1174407075283275,0.5178964607794331,0.799953164518236,0.03243130407986576,0.1174407075283275,0.799953164518236,0.4947094979760961,0.5178964607794331,0.5178964607794331,0.0,0.0
191,0.0391023527883449,0.11742336787454759,0.5217258623946361,0.7999555062923241,0.0391023527883449,0.11742336787454759,0.7999555062923241,0.4988691867393804,0.5217258623946361,0.5217258623946361,0.0,0.0
192,0.04448881999011352,0.11778677031350575,0.5271775085641685,0.799957730977708,0.04448881999011352,0.11778677031350575,0.799957730977708,0.503574612258035,0.5271775085641685,0.5271775085641685,0.0,0.0
193,0.04913209292088995,0.11812076802202251,0.5309931828300545,0.7999598444288225,0.04913209292088995,0.11812076802202251,0.7999598444288225,0.5069942518905292,0.5309931828300545,0.5309931828300545,0.0,0.0
194,0.043384294200234645,0.11842229667759828,0.5373583198723784,0.7999618522073814,0.043384294200234645,0.11842229667759828,0.7999618522073814,0.5111393860337636,0.5373583198723784,0.5373583198723784,0.0,0.0
195,0.04892879586977622,0.11831627446440526,0.5298482660194256,0.7999637595970123,0.04892879586977622,0.11831627446440526,0.7999637595970123,0.507071453585221,0.5298482660194256,0.5298482660194256,0.0,0.0
196,0.05280144340673696,0.1185927302810736,0.5338545462622236,0.7999655716171616,0.05280144340673696,0.1185927302810736,0.7999655716171616,0.5094266216096283,0.5338545462622236,0.5338545462622236,0.0,0.0
197,0.0384698319265686,0.11884814866796993,0.5423803070963096,0.7999672930363035,0.0384698319265686,0.11884814866796993,0.7999672930363035,0.5152536699946901,0.5423803070963096,0.5423803070963096,0.0,0.0
198,0.06576667090259583,0.14088030775678395,0.5229776428317412,0.7999689283844884,0.06576667090259583,0.14088030775678395,0.7999689283844884,0.5022855652335353,0.5229776428317412,0.5229776428317412,0.0,0.0
199,0.1570690185510705,0.21339304861735486,0.5050787608092431,0.799970481965264,0.1570690185510705,0.21339304861735486,0.799970481965264,0.5022855652335353,0.5050787608092431,0.5050787608092431,0.0,0.0
